timestamp,cpu_usage,memory_usage,disk_read_mb,disk_write_mb,net_packets_sec
2023-01-01 00:53:00,59.82911545711257,67.90908376848388,19.13447343112029,15.93643791752097,949.4673220233428
2023-01-01 00:54:00,61.22523689857527,64.15530919410263,19.14203149179817,16.009768120284413,1048.9981263412649
2023-01-01 00:55:00,61.06353734450279,64.56244424972797,22.242788420313797,13.9636771453243,1064.5002064031592
2023-01-01 00:56:00,55.88879879416797,71.91254996125458,20.955311813691992,15.623447188055161,1060.5197294677196
2023-01-01 00:57:00,57.61485322610243,69.1791895751789,18.061266741422113,12.338859685292245,1076.890280942032
2023-01-01 00:58:00,59.671593232167275,68.57316477460675,22.406008509209425,20.338689865816846,1083.883016930264
2023-01-01 00:59:00,61.73901356959156,67.45715031273438,18.595430870681156,14.665031611437097,915.7715659099204
2023-01-01 01:00:00,57.50868255387008,67.95709035117481,21.77898954277392,19.737583069410533,1045.0963708562417
2023-01-01 01:01:00,58.52229650121518,73.39026569151659,22.001029566673488,16.666989143309877,996.4699791447001
2023-01-01 01:02:00,55.892567107360236,67.88605151757206,23.31985572071116,17.74598293572221,985.9537115104083
2023-01-01 01:03:00,55.75447063474984,63.886813910307744,25.136725681073475,15.664058336271642,1051.720107199185
2023-01-01 01:04:00,61.91139587287853,72.24935942150226,18.868642472554583,17.08288880887657,937.5589691338679
2023-01-01 01:05:00,63.672465450674295,68.47855892186563,21.517670650568203,17.99334793633382,936.8925948053508
2023-01-01 01:06:00,59.51683075857254,69.4465950788581,21.094554989948588,18.046779965604852,1056.5008573733921
2023-01-01 01:07:00,62.871754213219695,75.77390275691431,22.53931590534528,18.292495156746167,1049.5856278851506
2023-01-01 01:08:00,61.07352656905694,69.28355619999626,22.12772852192064,16.031522466530387,1032.4069770836863
2023-01-01 01:09:00,58.17988082552686,70.54437212632784,21.015856191817022,15.832673833429261,981.948600445228
2023-01-01 01:10:00,61.325197269097394,64.6934117169755,20.863685005440676,13.630211113695772,1063.509586583421
2023-01-01 01:11:00,64.98002953472782,68.5515245170732,19.537111143497924,17.8901371793151,1060.706990083139
2023-01-01 01:12:00,60.382480478134184,71.88903071441943,23.770242013580564,19.03355629282613,1031.3307169827062
2023-01-01 01:13:00,65.30704816551228,63.24978254964424,22.73741548860498,20.125825777987878,968.5729887133649
2023-01-01 01:14:00,52.87615090433123,70.29463474947022,23.679013837585313,17.529234585007448,1006.5500755054265
2023-01-01 01:15:00,63.32246384708132,69.91402071118974,21.247137283975086,15.410919533121476,1070.0775298242734
2023-01-01 01:16:00,61.23835954827755,69.69523266400361,20.578692291381227,13.574638937244426,1094.9186600583157
2023-01-01 01:17:00,60.19974109903918,73.69756847544048,19.760148083021534,19.077078733790056,1012.6054202068912
2023-01-01 01:18:00,61.490664101828884,70.90515985300054,22.659009445874656,13.426067594643705,1016.821650603723
2023-01-01 01:19:00,55.37035859642194,75.4977884439057,19.885964725178034,16.362248968668826,1021.5937880462657
2023-01-01 01:20:00,60.790789436906145,65.62885927440412,25.687234801050206,16.619640318971562,1043.7957328557811
2023-01-01 01:21:00,62.63693012897991,70.16425282168441,19.39896134235949,16.954100524732258,1001.3704495540284
2023-01-01 01:22:00,66.11410089480957,69.97537895941457,22.58588469664653,17.189332321856973,886.0871856844625
2023-01-01 01:23:00,60.239465079903894,65.37707047517974,25.196571698465714,17.418697573333443,1090.8074031861397
2023-01-01 01:24:00,59.481674242615554,73.49546381553313,23.285319260618163,12.336309815195788,1121.2758042132916
2023-01-01 01:25:00,60.513777413444814,78.98479046854837,22.46274401765771,17.220940101071097,1001.2936555131932
2023-01-01 01:26:00,64.8761545208235,69.63350384163552,20.19866530236405,12.757026662401984,978.9531582494874
2023-01-01 01:27:00,63.22609932638385,71.73666023413503,19.396309136500935,18.705120598333746,1025.8028640185958
2023-01-01 01:28:00,60.75945361965642,70.069313778509,23.72414132346774,16.154897420045884,1023.6546433125911
2023-01-01 01:29:00,63.9964074884107,66.89118086342432,25.220507614949888,12.975493725266437,1083.177596314264
2023-01-01 01:30:00,62.854683964319,62.476373209285484,21.354663377318662,15.685532956992757,1036.5053507699558
2023-01-01 01:31:00,65.57520015335425,66.94982972642632,19.978368526576563,16.198121989724015,994.5138283539952
2023-01-01 01:32:00,60.6678801985213,64.21821350064982,17.364258584674023,19.7439570089683,968.595967161952
2023-01-01 01:33:00,61.894780592553275,76.61519221138165,20.34315114482758,17.780072642590284,1078.1694960602063
2023-01-01 01:34:00,61.804116326818765,69.35069500414892,22.101427778164563,18.099880243405174,1065.2345719989262
2023-01-01 01:35:00,58.69150897299005,68.43941886261092,25.551025582911763,19.7975801609522,1088.6581016394143
2023-01-01 01:36:00,64.07096016115473,73.3912859227256,23.723060893508837,17.26694772937475,987.5917413464379
2023-01-01 01:37:00,64.06523647376146,65.35885224562057,23.010955258882625,18.99166404853196,1128.2937670415288
2023-01-01 01:38:00,63.39580163224991,66.78919768540847,21.624512363039045,18.87501411865119,949.5579106116667
2023-01-01 01:39:00,62.77400333883274,70.13935081529179,21.282363546405968,14.958308146521022,1072.5932703331212
2023-01-01 01:40:00,59.32786258586491,73.99215591429942,25.283909293909552,20.501120546759672,942.0045322835924
2023-01-01 01:41:00,62.40714936991213,71.89344825336637,22.897985884918825,14.738406641529217,998.3374197040151
2023-01-01 01:42:00,62.73494675710322,70.88924630036405,18.31517747467565,19.437550401447158,1116.27531890566
2023-01-01 01:43:00,61.449152031957205,70.21726349754466,21.197144732764016,14.592427559436977,1080.1624328343985
2023-01-01 01:44:00,63.4639030578108,71.51419162430125,20.85161201454485,18.852752910504755,1011.6531098812638
2023-01-01 01:45:00,65.25056632663224,70.72792395365018,21.499310753563222,21.3977635028954,1013.3920505624098
2023-01-01 01:46:00,69.7864967580328,65.80909553182448,23.74142919568084,17.271579099565425,1044.734640481639
2023-01-01 01:47:00,64.74006418579248,70.12058167911354,22.424461389391837,17.208375589945543,1065.780075588927
2023-01-01 01:48:00,65.07623480260112,65.64839789488498,22.5093375570895,18.965464678435016,1103.0213438573528
2023-01-01 01:49:00,64.16635488825001,70.2739777444358,25.313705617937572,17.10923645845656,1017.9998794135815
2023-01-01 01:50:00,58.718339185125885,68.03315789694173,21.31750151206438,21.427977901173687,960.5913863265654
2023-01-01 01:51:00,64.47891779596347,80.11898505087758,26.462460378271995,18.199142095969762,1049.397984334598
2023-01-01 01:52:00,64.82179838218329,69.80719650291233,21.4150567837363,17.19770121241043,1019.0467769009956
2023-01-01 01:53:00,72.11231963946281,64.35473762243751,22.959651771685696,16.78069688272661,977.2552503354984
2023-01-01 01:54:00,64.22582879601066,69.43950307134858,22.242404138786117,16.01854333619888,1057.5388478270763
2023-01-01 01:55:00,65.78670070212767,72.05779292135769,23.075177854292946,16.652046820983557,1032.3680292276172
2023-01-01 01:56:00,64.85589484389445,76.67755358307402,23.741023909397597,17.229270257707686,1058.7174891997029
2023-01-01 01:57:00,61.53078804710601,67.62963374557245,23.742982573618775,16.97834243486174,999.0376765753242
2023-01-01 01:58:00,68.54089931506789,63.660682551172464,21.392521216865322,16.66021641155888,1068.4632652658663
2023-01-01 01:59:00,67.4426517011261,73.26029903345587,20.67634168687932,22.19713819559095,978.6405242256658
2023-01-01 02:00:00,67.63317965120758,64.47271804215526,27.95190093506569,15.962096311092235,1003.4764017343596
2023-01-01 02:01:00,62.6039587240013,68.25225822992147,22.000945902439,18.33832388085756,1033.0846373561462
2023-01-01 02:02:00,69.61134410717506,68.9677703664894,24.390667373657294,19.25281403819833,1132.6884865795291
2023-01-01 02:03:00,61.267047756775085,69.72069593610112,19.80025824589829,19.350641955021747,1085.2058891044485
2023-01-01 02:04:00,67.30160870019634,72.75647010795012,22.479584023687337,17.99580595113118,1100.1911373556525
2023-01-01 02:05:00,72.17963463186109,67.26546274743502,22.807649288260897,17.654148854262704,1117.5520905903102
2023-01-01 02:06:00,62.70268027701342,68.90487552400894,24.03088655554034,19.061122196037942,1227.2064065067152
2023-01-01 02:07:00,64.04020616558364,69.94210884433029,17.663526030740694,18.713482614552674,1049.5106465963083
2023-01-01 02:08:00,66.10164973874691,70.59658490079768,23.463862744654122,17.684872197812357,1118.817464283953
2023-01-01 02:09:00,64.35464888191932,70.38810971467464,20.855214893722568,15.101321295832522,1098.795235861751
2023-01-01 02:10:00,61.2742475296772,71.73903724735736,23.826474364757402,17.311457154400347,1098.3309821252096
2023-01-01 02:11:00,66.19186851143452,73.36819057173251,21.128178310616583,15.976367589165246,1137.6070491834814
2023-01-01 02:12:00,62.857988144811074,71.56079272470323,21.512893470760893,16.9572488627812,1028.294954257434
2023-01-01 02:13:00,67.52317250257983,71.80162752905277,22.699593969228133,18.380050787418785,1024.691717039276
2023-01-01 02:14:00,63.40039309080162,63.655027502259315,21.165148520298317,19.05304882053611,1065.9794299452037
2023-01-01 02:15:00,70.86351282346313,70.1810713943582,22.341664550931956,21.91838970676331,1041.2211740175649
2023-01-01 02:16:00,63.917765493756264,71.8940370608539,20.928875381261154,17.304514143523914,1066.6460346162353
2023-01-01 02:17:00,65.3539273886613,72.8872239250307,19.67214675190286,19.950355471849523,1129.2230802849854
2023-01-01 02:18:00,68.81201995800527,67.19711451407274,25.397229534402456,19.034735731519994,1027.5427723802325
2023-01-01 02:19:00,62.72900066636599,67.32502535723135,20.792012630039128,21.03645626648293,1036.5804449907835
2023-01-01 02:20:00,67.15286695040766,67.65905119365557,23.049509413450714,19.61849694928594,1060.8940437285926
2023-01-01 02:21:00,70.4395765823105,72.09498775082972,24.935380886736922,16.470588165154048,1041.126487215482
2023-01-01 02:22:00,61.74212699196446,74.07834168767855,22.222404191501568,15.06290297922326,957.2058453196983
2023-01-01 02:23:00,67.16367355250463,68.3060696730671,21.824620183461498,19.152894548679313,1024.2632947353493
2023-01-01 02:24:00,67.43338238789508,73.560459581328,23.950053436610506,17.49477694486829,1088.001689786191
2023-01-01 02:25:00,69.04193137751382,70.41483766669694,25.756035647565533,16.6122905075276,1125.873525387541
2023-01-01 02:26:00,63.027106236806034,69.41569160702444,21.20409345823561,16.05893250553622,996.6282277023433
2023-01-01 02:27:00,62.816851248446774,69.05882258371372,23.2649493314252,18.937139271681104,996.7578111375747
2023-01-01 02:28:00,68.38307601361309,72.88193858510213,20.122741610968962,21.65163407543175,1056.5962017469606
2023-01-01 02:29:00,67.7460036148285,71.18854720411564,22.82377917536018,17.839834017101865,951.6671430824841
2023-01-01 02:30:00,67.64309515068503,78.9798900100019,23.701005288334194,19.858608588162884,1033.5605738075187
2023-01-01 02:31:00,67.96629777363533,66.45765202306082,21.94572550568101,18.494353344613014,969.3689702376333
2023-01-01 02:32:00,64.92098601930049,71.92853002843349,22.76333390391462,16.14086836454079,1124.9859278068
2023-01-01 02:33:00,67.6906998974019,67.72850254777529,20.883170509162483,20.20992974464222,1018.4278937518028
2023-01-01 02:34:00,67.90480765703892,66.35695317441186,23.876051214347047,16.57152510151891,1139.8975472108343
2023-01-01 02:35:00,64.91296158628414,69.77903872075854,25.855515686868095,18.82469180109629,1113.2930884767334
2023-01-01 02:36:00,72.68254064750856,70.35993540213406,21.572035679269185,18.11885388133058,1025.6621340304357
2023-01-01 02:37:00,68.53469445485902,81.4708504626389,22.54313892844875,20.608432177130563,1004.7407891029607
2023-01-01 02:38:00,63.56604285159942,69.0488167683553,24.815696591452074,16.726283950495024,1049.0220481529545
2023-01-01 02:39:00,69.13515279624768,65.25154243643082,26.256869550007174,19.64456001624149,1053.8273604189858
2023-01-01 02:40:00,64.26576859966079,70.8507716012784,20.868354657542127,17.203384897329094,1076.7271849236927
2023-01-01 02:41:00,69.5741742444474,61.44625454599707,23.539172917832815,17.880853654816057,1020.9526081372234
2023-01-01 02:42:00,70.71060147866343,69.36268866811966,24.46497387081684,11.652672459223393,1097.4592386916052
2023-01-01 02:43:00,64.79345201525551,69.77993373226589,23.716530784321385,23.127202972538576,1073.7654064027295
2023-01-01 02:44:00,70.16510407308954,72.87916722150831,18.98895206057433,20.063976304379153,1043.8385394117925
2023-01-01 02:45:00,68.53159036450481,73.5798046512287,24.966569914885746,17.44794738643129,1025.6153417520459
2023-01-01 02:46:00,69.77649797236073,67.65520462900894,27.024877157805946,16.75303382859593,1052.331985047552
2023-01-01 02:47:00,73.01656731587636,69.05081260986724,24.241303159349844,18.03067309253878,1021.0898124192664
2023-01-01 02:48:00,66.60469894758198,66.5721896626904,21.967503178839763,20.475277227259912,1065.215230416821
2023-01-01 02:49:00,65.09313699567979,65.1074464910787,23.025156633540746,15.276817653775742,1066.9234291754733
2023-01-01 02:50:00,64.69809499920675,70.8419196319011,27.612893100630224,18.797209424909127,1076.0948356367594
2023-01-01 02:51:00,64.93031430596452,64.490262888421,25.91460767047867,22.640973802950437,1151.679344529208
2023-01-01 02:52:00,67.15636457195153,67.90798351375315,25.396311019930685,16.85102984286742,1057.1025154058946
2023-01-01 02:53:00,68.41987154869433,65.56730348987574,24.85061750257755,19.298845339169855,1114.3119455841168
2023-01-01 02:54:00,68.23405917342161,71.72786319858085,22.837011808793545,23.563767558412643,1075.918495135441
2023-01-01 02:55:00,69.89193686672604,76.71560563015692,23.779596302631564,20.44044340385154,1052.8837542030312
2023-01-01 02:56:00,67.45462642091323,64.28391249734517,24.046304544641075,19.44689918479214,1059.1946194958311
2023-01-01 02:57:00,71.78029409413,62.058194883137794,25.32266851006345,20.22715466979292,1062.5676446469947
2023-01-01 02:58:00,66.62863430318353,68.9503516399079,27.262685827289967,18.430899758506783,1079.853499753625
2023-01-01 02:59:00,75.58487151693144,69.49194751660981,26.502810561464596,21.850559757255194,1018.2549912519713
2023-01-01 03:00:00,69.30197611903782,70.2826783153889,21.448609703538278,18.471221627299272,993.3096901051722
2023-01-01 03:01:00,64.852966997889,67.60127222104079,24.75657014855946,15.37002031075892,1099.6470220701747
2023-01-01 03:02:00,64.21008810294524,68.56213956693418,25.803266155758255,18.524196186110554,1112.1935492356888
2023-01-01 03:03:00,68.8673740335607,70.81251103453806,25.58857663049806,17.39166885418374,1104.9241152854866
2023-01-01 03:04:00,66.74562992075805,73.48159662082632,23.11346198984675,18.781001708841607,1075.745650178727
2023-01-01 03:05:00,69.55295669800485,61.47671354699859,30.22117832812697,18.843389380516523,1106.7127645350968
2023-01-01 03:06:00,68.82448574382121,67.79781927728285,21.85977777780811,21.774487258285898,1104.3772254207854
2023-01-01 03:07:00,67.17898987956714,70.10511436288212,22.268513433713636,20.788224916608534,1108.4412388119968
2023-01-01 03:08:00,64.84869079289348,65.553911606881,24.92298012605372,19.942083939328214,1026.4364810700156
2023-01-01 03:09:00,62.83502278411828,76.12606702544869,28.710251715499034,19.42749019203941,1014.9194368234117
2023-01-01 03:10:00,66.02941500324144,66.6349580501123,22.82506734584055,17.333407252134503,1050.6918209021776
2023-01-01 03:11:00,69.92646035075487,68.98627347433307,23.98656735178657,15.10642891093324,1069.60408508029
2023-01-01 03:12:00,67.9867639396085,71.35001783316197,26.69353385405342,19.712669045048955,1058.7299910226657
2023-01-01 03:13:00,63.59340577165637,66.73491509379423,24.523899807694075,21.09311424498426,977.3440358846038
2023-01-01 03:14:00,67.83523108203325,61.687527462688685,23.911048998201167,19.304559728166286,1157.6154351278608
2023-01-01 03:15:00,68.45563967523587,67.33260858895164,25.73210987745531,18.468827010502487,1058.1805028917388
2023-01-01 03:16:00,64.63105383532576,73.13803865110867,25.166421993918775,20.48476031757678,1080.8697654739426
2023-01-01 03:17:00,67.72568588888987,67.64538940349026,26.702759895046718,19.40622375337403,1134.8134797362045
2023-01-01 03:18:00,67.41997351603425,65.57957101891857,27.24527058038199,22.961420210902926,955.6886442694874
2023-01-01 03:19:00,63.79623226180197,72.63998130025537,25.296743366985975,22.07234335845034,1047.7035324435667
2023-01-01 03:20:00,68.27726677629592,67.5858241454655,25.2865609072375,21.542768482633214,1054.2830701523665
2023-01-01 03:21:00,68.86399239684188,66.83955989249034,25.151629194332727,21.155996811806,1057.1738776030452
2023-01-01 03:22:00,70.40750618499384,69.44895620779134,25.721933479563344,17.076880165154215,1065.6652333904644
2023-01-01 03:23:00,70.29545879158061,71.90471182231781,24.874231941647988,20.999798681786913,1147.046221660634
2023-01-01 03:24:00,62.97573837399621,78.3187958400852,24.78284496441046,20.442969028379615,1108.71207885485
2023-01-01 03:25:00,64.26896607482371,72.07076964341492,27.197440198207318,20.919581637630568,1123.2902851050585
2023-01-01 03:26:00,68.6002498896866,73.37072253771024,27.85649491041302,20.708275136926567,1078.0936539024365
2023-01-01 03:27:00,68.56822040283434,66.67669049840866,21.82918562101135,20.64481392023537,1006.1178374350984
2023-01-01 03:28:00,68.54274711934042,64.56593187222612,24.8843149440029,25.157162549528685,972.4502169677884
2023-01-01 03:29:00,78.52557065742619,68.88723630614533,23.506816876258576,19.619107108707198,1000.3129898594387
2023-01-01 03:30:00,68.64885810909837,69.0347560338954,24.282147688377506,21.660109710163265,1095.119695600418
2023-01-01 03:31:00,70.31073989148821,64.25985098348598,25.72895949825998,18.861319180789874,1079.0676562361798
2023-01-01 03:32:00,69.73295847629677,67.84021078701424,26.282591662696873,21.400352867826815,1067.318473034658
2023-01-01 03:33:00,68.79109887549636,70.10580893686408,24.73920106121862,21.71338711996975,1059.7450182534628
2023-01-01 03:34:00,65.85615902428052,69.91692569648406,21.156463300937656,20.579183570552903,1179.106872673326
2023-01-01 03:35:00,69.04299381579283,70.45898239010691,23.072693629875108,23.204315513551443,1037.7222655626351
2023-01-01 03:36:00,64.41081580221388,69.57183535489827,26.815375556849723,18.112665604564054,1125.6047887949192
2023-01-01 03:37:00,65.98113502433793,66.34575518972167,19.561065209142352,18.922077380458713,1079.6555521040427
2023-01-01 03:38:00,65.1969019933459,66.28366999750337,27.43626441173272,20.336486264257882,1076.8587362336227
2023-01-01 03:39:00,66.85912760024674,63.50862023749361,26.123312170752303,21.688451575215996,1139.08311175058
2023-01-01 03:40:00,73.51711261147699,75.40835133589083,27.732596267593493,20.300713342049864,1153.7229906998734
2023-01-01 03:41:00,60.9301007485798,68.28755140081051,24.72244728835053,22.528293168269386,1068.9639494882185
2023-01-01 03:42:00,68.54857256817678,67.29851129792723,21.01606582318467,18.64822022493046,1121.246221357207
2023-01-01 03:43:00,61.6086849476708,64.44660500459216,26.018842224429886,17.705171648434515,1099.825027635625
2023-01-01 03:44:00,64.98723112521094,79.8679324072492,27.72661253077868,20.617217464935845,1082.3464004479533
2023-01-01 03:45:00,69.62523504016369,63.79519523527256,27.045888116645813,19.861135624825735,1092.531083242918
2023-01-01 03:46:00,66.5057510298303,66.33600277977882,23.890148454229628,21.115661942408224,1048.261395371704
2023-01-01 03:47:00,63.03338445149707,69.67731096293855,25.408088991931955,19.989470904633418,1067.7000726315782
2023-01-01 03:48:00,64.07360451269322,70.37706811221248,24.18787803951492,19.378479272301487,1054.3161894550717
2023-01-01 03:49:00,68.21040379655093,71.76988208818682,23.63394951359451,19.922789184150712,1128.7594041502457
2023-01-01 03:50:00,63.931812686758136,75.13021200637634,27.202139391137184,20.144409424356976,1079.2728299615403
2023-01-01 03:51:00,66.72280663018299,69.88572071062457,22.915125188546508,19.49069790352371,1019.4892032245764
2023-01-01 03:52:00,66.15989008669163,63.59796853584733,23.541332081813284,19.708246570360238,1048.544762105152
2023-01-01 03:53:00,64.01735188704325,66.75500395581322,23.13963619215463,19.321075172126815,925.0948086872861
2023-01-01 03:54:00,72.35220750053796,68.97449929300129,22.385862127989803,21.855244026125074,1060.6745262014258
2023-01-01 03:55:00,67.76960787416846,75.97615350621791,25.67780248879092,20.543508228681397,1087.6222213485912
2023-01-01 03:56:00,59.73916127410283,62.07180273097189,27.726543563803673,24.682423828020287,1079.2736826877397
2023-01-01 03:57:00,66.31996228431413,72.43280332590753,25.052294164011215,20.503680620644296,1185.4283937738421
2023-01-01 03:58:00,63.72053180263349,68.30132639998305,22.429008750202073,19.09380892382437,1115.5058721288005
2023-01-01 03:59:00,68.20777412473613,70.89186324843888,27.138796388576928,25.550026416130667,1113.622748234729
2023-01-01 04:00:00,63.21679545240987,67.09113661993895,28.848659876156656,21.04897942476915,1005.2759797533776
2023-01-01 04:01:00,65.19334211255561,64.0876631742442,24.20306669884848,22.214926194510404,1069.5462938761036
2023-01-01 04:02:00,66.99502690188552,70.41886849769067,24.556683532185993,21.4317312363532,1063.783909309449
2023-01-01 04:03:00,68.01917380840035,69.99079231030855,26.563299603592224,21.50629442695755,1049.1513296187763
2023-01-01 04:04:00,61.76220140866014,71.21869569407279,28.79385749656075,21.344225771987666,1048.7993817543002
2023-01-01 04:05:00,64.300118313528,67.23435940871691,24.528518567842873,18.081291798444536,998.7249771894205
2023-01-01 04:06:00,63.81867624307485,64.84511215985587,22.92130917785438,21.0329599968879,1025.6758576943312
2023-01-01 04:07:00,63.2227832067683,60.965788464993565,26.867012677267997,17.66051774212809,1133.5102630946458
2023-01-01 04:08:00,70.41777076341253,70.43468131521334,27.220223002799838,19.973750360586774,1082.9966141727195
2023-01-01 04:09:00,66.27437858942164,68.80871530340671,25.65220563924847,18.88337380260175,1065.1586632656304
2023-01-01 04:10:00,61.21420517558739,63.205715045517124,24.541476414695754,21.061578533682162,1090.5443312488158
2023-01-01 04:11:00,67.68727454697557,64.86995990954958,27.664244729646214,21.02681663406204,1149.5202229190393
2023-01-01 04:12:00,71.23640698963192,65.11235096419404,26.749247573228857,21.33267819866816,1091.6966820371665
2023-01-01 04:13:00,67.90301186074284,61.00230444887041,24.173936614969897,20.95669791195323,1118.8400043637791
2023-01-01 04:14:00,60.18262183176398,63.61809469363872,25.82657281011414,19.180068276989534,1049.8258711448652
2023-01-01 04:15:00,63.22259313254391,62.30781288829011,23.042487422726918,19.88322179599681,1061.5591036070987
2023-01-01 04:16:00,68.41005040917807,65.14725804010044,27.135145806496954,22.257426308638085,1110.5236045219513
2023-01-01 04:17:00,62.4197981976453,63.796155418308054,25.256303256855926,22.563647728722785,1187.7912748663712
2023-01-01 04:18:00,65.80723258158112,60.196430429730114,24.926697156154294,18.145563522775074,1164.9808304758335
